date,Month Day,Week day,Hour,Minute,DLR Open,DCA Open,DLR Close,DCA Close,Wait Ride 0,Open Ride 0,Wait Ride 1,Open Ride 1,Wait Ride 2,Open Ride 2,Wait Ride 3,Open Ride 3,Wait Ride 4,Open Ride 4
2017-11-01,17,6,13,45,8,8,0,23,18,1,6,1,34,1,28,1,37,1
2017-11-01,17,6,14,0,8,8,0,23,17,1,9,1,44,1,59,1,32,1
2017-11-01,17,6,14,15,8,8,0,23,19,1,8,1,34,1,52,1,33,1
2017-11-01,17,6,14,30,8,8,0,23,19,1,7,1,27,1,35,1,38,1
2017-11-01,17,6,14,45,8,8,0,23,16,1,6,1,29,1,52,1,31,1
2017-11-01,17,6,15,0,8,8,0,23,18,1,9,1,33,1,56,1,37,1
2017-11-01,17,6,15,15,8,8,0,23,17,1,14,1,37,1,50,1,34,1
2017-11-01,17,6,15,30,8,8,0,23,19,1,10,1,39,1,50,1,32,1
2017-11-01,17,6,15,45,8,8,0,23,16,1,5,1,33,1,50,1,31,1
2017-11-01,17,6,16,0,8,8,0,23,18,1,7,1,25,1,50,1,21,1
2017-11-01,17,6,16,15,8,8,0,23,17,1,9,1,27,1,20,1,18,1
2017-11-01,17,6,16,30,8,8,0,23,19,1,11,1,29,1,34,1,15,1
2017-11-01,17,6,16,45,8,8,0,23,16,1,13,1,34,1,48,1,6,1
2017-11-01,17,6,17,0,8,8,0,23,18,1,7,1,46,1,62,1,11,1
2017-11-01,17,6,17,15,8,8,0,23,17,1,9,1,35,1,55,1,9,1
2017-11-01,17,6,17,30,8,8,0,23,19,1,11,1,25,1,30,1,7,1
2017-11-01,17,6,17,45,8,8,0,23,16,1,13,1,29,1,43,1,6,1
2017-11-01,17,6,18,0,8,8,0,23,18,1,15,1,32,1,39,1,5,1
2017-11-01,17,6,18,15,8,8,0,23,17,1,17,1,38,1,34,1,5,1
2017-11-01,17,6,18,30,8,8,0,23,19,1,19,1,42,1,30,1,5,1
2017-11-01,17,6,18,45,8,8,0,23,16,1,18,1,32,1,59,1,5,1
2017-11-01,17,6,19,0,8,8,0,23,15,1,14,1,39,1,73,1,5,1
2017-11-01,17,6,19,15,8,8,0,23,15,1,10,1,33,1,65,1,5,1
2017-11-01,17,6,19,30,8,8,0,23,15,1,7,1,27,1,58,1,5,1
2017-11-01,17,6,19,45,8,8,0,23,15,1,18,1,33,1,50,1,5,1
2017-11-01,17,6,20,0,8,8,0,23,15,1,14,1,60,1,55,1,5,1
2017-11-01,17,6,20,15,8,8,0,23,15,1,10,1,34,1,60,1,5,1
2017-11-01,17,6,20,30,8,8,0,23,15,1,7,1,28,1,65,1,5,1
2017-11-01,17,6,20,45,8,8,0,23,15,1,18,1,25,1,65,1,5,1
2017-11-01,17,6,21,0,8,8,0,23,15,1,14,1,22,1,44,1,5,1
2017-11-01,17,6,21,15,8,8,0,23,15,1,10,1,21,1,37,1,5,1
2017-11-01,17,6,21,30,8,8,0,23,15,1,7,1,35,1,29,1,5,1
2017-11-01,17,6,21,45,8,8,0,23,15,1,18,1,28,1,35,1,5,1
2017-11-01,17,6,22,0,8,8,0,23,15,1,14,1,32,1,65,1,5,1
2017-11-01,17,6,22,15,8,8,0,23,15,1,10,1,20,1,69,1,5,1
2017-11-01,17,6,22,30,8,8,0,23,15,1,7,1,24,1,60,1,5,1
2017-11-01,17,6,22,45,8,8,0,23,15,1,5,1,28,1,42,1,5,1
2017-11-01,17,6,23,0,8,8,0,23,15,1,5,1,32,1,26,1,5,1
2017-11-01,17,6,23,15,8,8,0,23,15,1,5,1,35,1,37,1,5,1
2017-11-01,17,6,23,30,8,8,0,23,15,1,5,1,35,1,52,1,5,1
2017-11-01,17,6,23,45,8,8,0,23,15,1,5,1,35,1,44,1,5,1
2017-11-01,18,7,8,0,8,8,0,22,5,1,5,1,5,1,20,1,5,1
2017-11-01,18,7,8,15,8,8,0,22,5,1,6,1,7,1,22,1,6,1
2017-11-01,18,7,8,30,8,8,0,22,5,1,11,1,9,1,25,1,7,1
2017-11-01,18,7,8,45,8,8,0,22,5,1,15,1,7,1,29,1,9,1
2017-11-01,18,7,9,0,8,8,0,22,5,1,10,1,8,1,38,1,10,1
2017-11-01,18,7,9,15,8,8,0,22,5,1,6,1,7,1,51,1,6,1
2017-11-01,18,7,9,30,8,8,0,22,8,1,11,1,9,1,57,1,7,1
2017-11-01,18,7,9,45,8,8,0,22,11,1,15,1,18,1,47,1,9,1
2017-11-01,18,7,10,0,8,8,0,22,15,1,10,1,26,1,20,1,10,1
2017-11-01,18,7,10,15,8,8,0,22,19,1,6,1,33,1,31,1,10,1
2017-11-01,18,7,10,30,8,8,0,22,22,1,11,1,37,1,48,1,10,1
2017-11-01,18,7,10,45,8,8,0,22,25,1,15,1,40,1,60,1,10,1
2017-11-01,18,7,11,0,8,8,0,22,28,1,17,1,49,1,60,1,10,1
2017-11-01,18,7,11,15,8,8,0,22,33,1,18,1,49,1,60,1,45,1
2017-11-01,18,7,11,30,8,8,0,22,42,1,20,1,36,1,60,1,33,1
2017-11-01,18,7,11,45,8,8,0,22,36,1,18,1,39,1,60,1,38,1
2017-11-01,18,7,12,0,8,8,0,22,39,1,17,1,43,1,60,1,43,1
2017-11-01,18,7,12,15,8,8,0,22,33,1,18,1,44,1,55,1,48,1
2017-11-01,18,7,12,30,8,8,0,22,42,1,20,1,42,1,46,1,57,1
2017-11-01,18,7,12,45,8,8,0,22,45,1,19,1,40,1,45,1,53,1
2017-11-01,18,7,13,0,8,8,0,22,45,1,17,1,42,1,51,1,72,1
2017-11-01,18,7,13,15,8,8,0,22,38,1,16,1,44,1,57,1,90,1
2017-11-01,18,7,13,30,8,8,0,22,40,1,17,1,42,1,67,1,80,1
2017-11-01,18,7,13,45,8,8,0,22,36,1,19,1,40,1,60,1,78,1
2017-11-01,18,7,14,0,8,8,0,22,32,1,17,1,29,1,60,1,76,1
2017-11-01,18,7,14,15,8,8,0,22,38,1,16,1,67,1,60,1,70,1
2017-11-01,18,7,14,30,8,8,0,22,40,1,11,1,62,1,60,1,61,1
2017-11-01,18,7,14,45,8,8,0,22,36,1,12,1,53,1,60,1,50,1
2017-11-01,18,7,15,0,8,8,0,22,32,1,10,1,32,1,60,1,43,1
2017-11-01,18,7,15,15,8,8,0,22,38,1,8,1,30,1,56,1,35,1
2017-11-01,18,7,15,30,8,8,0,22,25,1,11,1,45,1,52,1,43,1
2017-11-01,18,7,15,45,8,8,0,22,25,1,6,1,51,1,48,1,50,1
2017-11-01,18,7,16,0,8,8,0,22,25,1,10,1,36,1,47,1,43,1
2017-11-01,18,7,16,15,8,8,0,22,25,1,12,1,44,1,56,1,35,1
2017-11-01,18,7,16,30,8,8,0,22,25,1,13,1,61,1,60,1,43,1
2017-11-01,18,7,16,45,8,8,0,22,25,1,15,1,83,1,59,1,50,1
2017-11-01,18,7,17,0,8,8,0,22,25,1,19,1,94,1,53,1,43,1
2017-11-01,18,7,17,15,8,8,0,22,25,1,18,1,59,1,47,1,35,1
2017-11-01,18,7,17,30,8,8,0,22,25,1,18,1,40,1,59,1,20,1
2017-11-01,18,7,17,45,8,8,0,22,25,1,18,1,40,1,70,1,17,1
2017-11-01,18,7,18,0,8,8,0,22,25,1,17,1,40,1,70,1,15,1
2017-11-01,18,7,18,15,8,8,0,22,25,1,18,1,43,1,70,1,12,1
2017-11-01,18,7,18,30,8,8,0,22,25,1,18,1,46,1,72,1,10,1
2017-11-01,18,7,18,45,8,8,0,22,25,1,18,1,49,1,74,1,10,1
2017-11-01,18,7,19,0,8,8,0,22,25,1,17,1,64,1,76,1,10,1
2017-11-01,18,7,19,15,8,8,0,22,25,1,18,1,55,1,78,1,10,1
2017-11-01,18,7,19,30,8,8,0,22,25,1,18,1,46,1,82,1,10,1
2017-11-01,18,7,19,45,8,8,0,22,25,1,18,1,37,1,77,1,10,1
2017-11-01,18,7,20,0,8,8,0,22,25,1,17,1,27,1,67,1,10,1
2017-11-01,18,7,20,15,8,8,0,22,25,1,18,1,37,1,50,1,10,1
2017-11-01,18,7,20,30,8,8,0,22,25,1,18,1,65,1,50,1,10,1
2017-11-01,18,7,20,45,8,8,0,22,25,1,18,1,51,1,50,1,10,1
2017-11-01,18,7,21,0,8,8,0,22,25,1,17,1,56,1,45,1,10,1
2017-11-01,18,7,21,15,8,8,0,22,25,1,18,1,60,1,43,1,10,1
2017-11-01,18,7,21,30,8,8,0,22,25,1,14,1,65,1,61,1,10,1
2017-11-01,18,7,21,45,8,8,0,22,25,1,9,1,32,1,73,1,10,1
2017-11-01,18,7,22,0,8,8,0,22,25,1,5,1,48,1,66,1,10,1
2017-11-01,18,7,22,15,8,8,0,22,25,1,8,1,25,1,59,1,10,1
2017-11-01,18,7,22,30,8,8,0,22,25,1,10,1,19,1,54,1,10,1
2017-11-01,18,7,22,45,8,8,0,22,25,1,10,1,13,1,51,1,10,1
2017-11-01,18,7,23,0,8,8,0,22,25,1,10,1,18,1,49,1,10,1
2017-11-01,18,7,23,15,8,8,0,22,25,1,10,1,25,1,46,1,10,1
2017-11-01,18,7,23,30,8,8,0,22,25,1,10,1,19,1,41,1,10,1
2017-11-01,18,7,23,45,8,8,0,22,25,1,10,1,13,1,33,1,10,1
2017-11-01,19,1,8,0,8,8,0,23,5,1,5,1,5,1,10,1,5,1
2017-11-01,19,1,8,15,8,8,0,23,7,1,9,1,7,1,25,1,7,1
2017-11-01,19,1,8,30,8,8,0,23,11,1,8,1,10,1,35,1,7,1
2017-11-01,19,1,8,45,8,8,0,23,14,1,10,1,13,1,46,1,7,1
2017-11-01,19,1,9,0,8,8,0,23,17,1,12,1,16,1,54,1,8,1
2017-11-01,19,1,9,15,8,8,0,23,7,1,9,1,22,1,46,1,7,1
2017-11-01,19,1,9,30,8,8,0,23,11,1,16,1,27,1,39,1,7,1
2017-11-01,19,1,9,45,8,8,0,23,14,1,20,1,33,1,31,1,7,1
2017-11-01,19,1,10,0,8,8,0,23,17,1,24,1,36,1,41,1,8,1
2017-11-01,19,1,10,15,8,8,0,23,23,1,28,1,38,1,54,1,7,1
2017-11-01,19,1,10,30,8,8,0,23,27,1,16,1,41,1,64,1,23,1
2017-11-01,19,1,10,45,8,8,0,23,33,1,20,1,49,1,70,1,34,1
2017-11-01,19,1,11,0,8,8,0,23,36,1,24,1,60,1,66,1,40,1
2017-11-01,19,1,11,15,8,8,0,23,37,1,28,1,62,1,68,1,44,1
2017-11-01,19,1,11,30,8,8,0,23,35,1,39,1,46,1,64,1,31,1
2017-11-01,19,1,11,45,8,8,0,23,33,1,25,1,54,1,70,1,52,1
2017-11-01,19,1,12,0,8,8,0,23,36,1,17,1,60,1,75,1,33,1
2017-11-01,19,1,12,15,8,8,0,23,37,1,17,1,54,1,75,1,47,1
2017-11-01,19,1,12,30,8,8,0,23,35,1,21,1,48,1,75,1,37,1
2017-11-01,19,1,12,45,8,8,0,23,33,1,24,1,51,1,75,1,42,1
2017-11-01,19,1,13,0,8,8,0,23,36,1,28,1,51,1,56,1,50,1
2017-11-01,19,1,13,15,8,8,0,23,33,1,22,1,51,1,28,1,52,1
2017-11-01,19,1,13,30,8,8,0,23,38,1,15,1,66,1,68,1,66,1
2017-11-01,19,1,13,45,8,8,0,23,34,1,19,1,70,1,70,1,43,1
2017-11-01,19,1,14,0,8,8,0,23,31,1,23,1,70,1,64,1,45,1
2017-11-01,19,1,14,15,8,8,0,23,34,1,30,1,70,1,57,1,68,1
2017-11-01,19,1,14,30,8,8,0,23,38,1,39,1,70,1,63,1,64,1
2017-11-01,19,1,14,45,8,8,0,23,42,1,44,1,70,1,75,1,82,1
2017-11-01,19,1,15,0,8,8,0,23,49,1,39,1,70,1,66,1,112,1
2017-11-01,19,1,15,15,8,8,0,23,62,1,33,1,70,1,65,1,104,1
2017-11-01,19,1,15,30,8,8,0,23,57,1,28,1,70,1,77,1,85,1
2017-11-01,19,1,15,45,8,8,0,23,46,1,29,1,51,1,89,1,70,1
2017-11-01,19,1,16,0,8,8,0,23,33,1,27,1,38,1,90,1,36,1
2017-11-01,19,1,16,15,8,8,0,23,24,1,28,1,43,1,90,1,47,1
2017-11-01,19,1,16,30,8,8,0,23,35,1,29,1,90,1,90,1,58,1
2017-11-01,19,1,16,45,8,8,0,23,40,1,29,1,90,1,90,1,68,1
2017-11-01,19,1,17,0,8,8,0,23,33,1,27,1,73,1,90,1,62,1
2017-11-01,19,1,17,15,8,8,0,23,26,1,23,1,55,1,73,1,44,1
2017-11-01,19,1,17,30,8,8,0,23,19,1,19,1,48,1,68,1,29,1
2017-11-01,19,1,17,45,8,8,0,23,40,1,15,1,53,1,70,1,27,1
2017-11-01,19,1,18,0,8,8,0,23,33,1,27,1,59,1,73,1,24,1
2017-11-01,19,1,18,15,8,8,0,23,26,1,23,1,97,1,68,1,21,1
2017-11-01,19,1,18,30,8,8,0,23,19,1,19,1,80,1,64,1,7,1
2017-11-01,19,1,18,45,8,8,0,23,40,1,15,1,92,1,60,1,5,1
2017-11-01,19,1,19,0,8,8,0,23,33,1,18,1,103,1,52,1,5,1
2017-11-01,19,1,19,15,8,8,0,23,26,1,21,1,97,1,64,1,5,1
2017-11-01,19,1,19,30,8,8,0,23,19,1,25,1,86,1,86,1,5,1
2017-11-01,19,1,19,45,8,8,0,23,40,1,28,1,55,1,79,1,5,1
2017-11-01,19,1,20,0,8,8,0,23,33,1,26,1,43,1,66,1,5,1
2017-11-01,19,1,20,15,8,8,0,23,26,1,18,1,34,1,53,1,5,1
2017-11-01,19,1,20,30,8,8,0,23,19,1,10,1,37,1,41,1,5,1
2017-11-01,19,1,20,45,8,8,0,23,15,1,18,1,35,1,48,1,5,1
2017-11-01,19,1,21,0,8,8,0,23,15,1,26,1,33,1,56,1,5,1
2017-11-01,19,1,21,15,8,8,0,23,15,1,18,1,34,1,67,1,5,1
2017-11-01,19,1,21,30,8,8,0,23,15,1,10,1,30,1,55,1,5,1
2017-11-01,19,1,21,45,8,8,0,23,15,1,5,1,28,1,55,1,5,1
2017-11-01,19,1,22,0,8,8,0,23,15,1,5,1,25,1,65,1,5,1
2017-11-01,19,1,22,15,8,8,0,23,15,1,5,1,23,1,83,1,5,1
2017-11-01,19,1,22,30,8,8,0,23,15,1,5,1,20,1,53,1,5,1
2017-11-01,19,1,22,45,8,8,0,23,15,1,5,1,28,1,43,1,5,1
2017-11-01,19,1,23,0,8,8,0,23,15,1,5,1,25,1,33,1,5,1
2017-11-01,19,1,23,15,8,8,0,23,15,1,5,1,23,1,14,1,5,1
2017-11-01,19,1,23,30,8,8,0,23,15,1,5,1,20,1,25,1,5,1
2017-11-01,19,1,23,45,8,8,0,23,15,1,5,1,20,1,25,1,5,1
2017-11-01,20,2,8,0,8,8,0,23,5,1,5,1,5,1,10,1,5,1
2017-11-01,20,2,8,15,8,8,0,23,8,1,6,1,6,1,19,1,9,1
2017-11-01,20,2,8,30,8,8,0,23,13,1,9,1,7,1,33,1,14,1
2017-11-01,20,2,8,45,8,8,0,23,9,1,13,1,8,1,40,1,19,1
2017-11-01,20,2,9,0,8,8,0,23,11,1,16,1,9,1,54,1,24,1
2017-11-01,20,2,9,15,8,8,0,23,8,1,21,1,15,1,52,1,9,1
2017-11-01,20,2,9,30,8,8,0,23,13,1,19,1,29,1,41,1,14,1
2017-11-01,20,2,9,45,8,8,0,23,23,1,20,1,35,1,44,1,19,1
2017-11-01,20,2,10,0,8,8,0,23,29,1,16,1,39,1,49,1,24,1
2017-11-01,20,2,10,15,8,8,0,23,33,1,21,1,31,1,53,1,53,1
2017-11-01,20,2,10,30,8,8,0,23,42,1,28,1,35,1,77,1,59,1
2017-11-01,20,2,10,45,8,8,0,23,42,1,39,1,45,1,88,1,38,1
2017-11-01,20,2,11,0,8,8,0,23,38,1,29,1,44,1,84,1,56,1
2017-11-01,20,2,11,15,8,8,0,23,34,1,22,1,45,1,80,1,48,1
2017-11-01,20,2,11,30,8,8,0,23,31,1,30,1,55,1,76,1,32,1
2017-11-01,20,2,11,45,8,8,0,23,45,1,42,1,71,1,75,1,47,1
2017-11-01,20,2,12,0,8,8,0,23,52,1,32,1,68,1,75,1,75,1
2017-11-01,20,2,12,15,8,8,0,23,47,1,21,1,60,1,75,1,68,1
2017-11-01,20,2,12,30,8,8,0,23,41,1,23,1,51,1,75,1,61,1
2017-11-01,20,2,12,45,8,8,0,23,35,1,26,1,36,1,75,1,85,1
2017-11-01,20,2,13,0,8,8,0,23,52,1,30,1,48,1,75,1,92,1
2017-11-01,20,2,13,15,8,8,0,23,47,1,33,1,62,1,75,1,84,1
2017-11-01,20,2,13,30,8,8,0,23,41,1,34,1,68,1,75,1,89,1
2017-11-01,20,2,13,45,8,8,0,23,35,1,32,1,73,1,75,1,86,1
2017-11-01,20,2,14,0,8,8,0,23,47,1,33,1,80,1,75,1,92,1
2017-11-01,20,2,14,15,8,8,0,23,59,1,41,1,87,1,75,1,84,1
2017-11-01,20,2,14,30,8,8,0,23,56,1,41,1,105,1,75,1,72,1
2017-11-01,20,2,14,45,8,8,0,23,52,1,38,1,93,1,42,1,48,1
2017-11-01,20,2,15,0,8,8,0,23,47,1,35,1,81,1,79,1,64,1
2017-11-01,20,2,15,15,8,8,0,23,52,1,41,1,80,1,120,1,74,1
2017-11-01,20,2,15,30,8,8,0,23,56,1,31,1,80,1,128,1,83,1
2017-11-01,20,2,15,45,8,8,0,23,52,1,37,1,80,1,105,1,74,1
2017-11-01,20,2,16,0,8,8,0,23,47,1,43,1,69,1,105,1,64,1
2017-11-01,20,2,16,15,8,8,0,23,46,1,38,1,78,1,105,1,74,1
2017-11-01,20,2,16,30,8,8,0,23,49,1,40,1,93,1,105,1,83,1
2017-11-01,20,2,16,45,8,8,0,23,52,1,38,1,105,1,105,1,69,1
2017-11-01,20,2,17,0,8,8,0,23,55,1,35,1,104,1,105,1,62,1
2017-11-01,20,2,17,15,8,8,0,23,52,1,38,1,94,1,105,1,54,1
2017-11-01,20,2,17,30,8,8,0,23,49,1,29,1,84,1,105,1,46,1
2017-11-01,20,2,17,45,8,8,0,23,46,1,26,1,73,1,105,1,38,1
2017-11-01,20,2,18,0,8,8,0,23,45,1,23,1,66,1,105,1,37,1
2017-11-01,20,2,18,15,8,8,0,23,40,1,21,1,72,1,105,1,41,1
2017-11-01,20,2,18,30,8,8,0,23,40,1,26,1,78,1,105,1,45,1
2017-11-01,20,2,18,45,8,8,0,23,16,1,33,1,66,1,105,1,28,1
2017-11-01,20,2,19,0,8,8,0,23,29,1,40,1,72,1,105,1,11,1
2017-11-01,20,2,19,15,8,8,0,23,23,1,27,1,67,1,118,1,22,1
2017-11-01,20,2,19,30,8,8,0,23,17,1,33,1,63,1,125,1,28,1
2017-11-01,20,2,19,45,8,8,0,23,16,1,29,1,66,1,131,1,21,1
2017-11-01,20,2,20,0,8,8,0,23,29,1,26,1,56,1,132,1,24,1
2017-11-01,20,2,20,15,8,8,0,23,23,1,27,1,60,1,122,1,22,1
2017-11-01,20,2,20,30,8,8,0,23,17,1,18,1,73,1,111,1,28,1
2017-11-01,20,2,20,45,8,8,0,23,16,1,13,1,57,1,101,1,21,1
2017-11-01,20,2,21,0,8,8,0,23,29,1,9,1,37,1,67,1,15,1
2017-11-01,20,2,21,15,8,8,0,23,23,1,13,1,31,1,53,1,15,1
2017-11-01,20,2,21,30,8,8,0,23,17,1,18,1,27,1,58,1,15,1
2017-11-01,20,2,21,45,8,8,0,23,16,1,13,1,30,1,70,1,15,1
2017-11-01,20,2,22,0,8,8,0,23,10,1,9,1,29,1,73,1,15,1
2017-11-01,20,2,22,15,8,8,0,23,10,1,5,1,31,1,71,1,15,1
2017-11-01,20,2,22,30,8,8,0,23,10,1,5,1,27,1,68,1,15,1
2017-11-01,20,2,22,45,8,8,0,23,10,1,5,1,28,1,66,1,15,1
2017-11-01,20,2,23,0,8,8,0,23,10,1,5,1,32,1,55,1,15,1
2017-11-01,20,2,23,15,8,8,0,23,10,1,5,1,28,1,43,1,15,1
2017-11-01,20,2,23,30,8,8,0,23,10,1,5,1,13,1,40,1,15,1
2017-11-01,20,2,23,45,8,8,0,23,10,1,5,1,5,1,40,1,15,1
2017-11-01,21,3,8,0,8,8,0,23,5,1,15,1,5,1,60,1,5,1
2017-11-01,21,3,8,15,8,8,0,23,6,1,15,1,9,1,60,1,15,1
2017-11-01,21,3,8,30,8,8,0,23,8,1,15,1,15,1,35,1,28,1
2017-11-01,21,3,8,45,8,8,0,23,10,1,12,1,21,1,35,1,41,1
2017-11-01,21,3,9,0,8,8,0,23,13,1,7,1,25,1,41,1,54,1
2017-11-01,21,3,9,15,8,8,0,23,17,1,6,1,30,1,61,1,15,1
2017-11-01,21,3,9,30,8,8,0,23,21,1,8,1,34,1,65,1,28,1
2017-11-01,21,3,9,45,8,8,0,23,27,1,10,1,43,1,69,1,41,1
2017-11-01,21,3,10,0,8,8,0,23,36,1,12,1,36,1,73,1,54,1
2017-11-01,21,3,10,15,8,8,0,23,39,1,15,1,32,1,61,1,50,1
2017-11-01,21,3,10,30,8,8,0,23,39,1,18,1,43,1,65,1,61,1
2017-11-01,21,3,10,45,8,8,0,23,37,1,33,1,61,1,69,1,82,1
2017-11-01,21,3,11,0,8,8,0,23,34,1,38,1,76,1,73,1,84,1
2017-11-01,21,3,11,15,8,8,0,23,32,1,33,1,76,1,78,1,74,1
2017-11-01,21,3,11,30,8,8,0,23,34,1,28,1,70,1,84,1,63,1
2017-11-01,21,3,11,45,8,8,0,23,45,1,18,1,65,1,91,1,72,1
2017-11-01,21,3,12,0,8,8,0,23,52,1,31,1,47,1,97,1,65,1
2017-11-01,21,3,12,15,8,8,0,23,45,1,42,1,54,1,114,1,68,1
2017-11-01,21,3,12,30,8,8,0,23,36,1,30,1,63,1,137,1,71,1
2017-11-01,21,3,12,45,8,8,0,23,35,1,22,1,64,1,126,1,72,1
2017-11-01,21,3,13,0,8,8,0,23,31,1,30,1,66,1,111,1,111,1
2017-11-01,21,3,13,15,8,8,0,23,28,1,38,1,69,1,81,1,91,1
2017-11-01,21,3,13,30,8,8,0,23,36,1,31,1,63,1,72,1,98,1
2017-11-01,21,3,13,45,8,8,0,23,23,1,22,1,75,1,75,1,105,1
2017-11-01,21,3,14,0,8,8,0,23,39,1,30,1,68,1,77,1,109,1
2017-11-01,21,3,14,15,8,8,0,23,44,1,38,1,56,1,80,1,104,1
2017-11-01,21,3,14,30,8,8,0,23,30,1,44,1,59,1,71,1,98,1
2017-11-01,21,3,14,45,8,8,0,23,38,1,40,1,55,1,60,1,93,1
2017-11-01,21,3,15,0,8,8,0,23,33,1,36,1,51,1,49,1,80,1
2017-11-01,21,3,15,15,8,8,0,23,44,1,32,1,56,1,55,1,74,1
2017-11-01,21,3,15,30,8,8,0,23,30,1,27,1,51,1,69,1,73,1
2017-11-01,21,3,15,45,8,8,0,23,22,1,21,1,59,1,70,1,72,1
2017-11-01,21,3,16,0,8,8,0,23,31,1,26,1,65,1,70,1,71,1
2017-11-01,21,3,16,15,8,8,0,23,39,1,34,1,71,1,90,1,68,1
2017-11-01,21,3,16,30,8,8,0,23,37,1,42,1,85,1,77,1,70,1
2017-11-01,21,3,16,45,8,8,0,23,38,1,47,1,85,1,99,1,60,1
2017-11-01,21,3,17,0,8,8,0,23,33,1,42,1,75,1,120,1,63,1
2017-11-01,21,3,17,15,8,8,0,23,28,1,37,1,66,1,101,1,54,1
2017-11-01,21,3,17,30,8,8,0,23,37,1,31,1,70,1,81,1,46,1
2017-11-01,21,3,17,45,8,8,0,23,38,1,28,1,74,1,73,1,60,1
2017-11-01,21,3,18,0,8,8,0,23,33,1,26,1,84,1,75,1,30,1
2017-11-01,21,3,18,15,8,8,0,23,28,1,26,1,71,1,84,1,32,1
2017-11-01,21,3,18,30,8,8,0,23,37,1,28,1,60,1,75,1,35,1
2017-11-01,21,3,18,45,8,8,0,23,19,1,31,1,60,1,65,1,39,1
2017-11-01,21,3,19,0,8,8,0,23,16,1,33,1,60,1,65,1,45,1
2017-11-01,21,3,19,15,8,8,0,23,13,1,35,1,60,1,76,1,39,1
2017-11-01,21,3,19,30,8,8,0,23,11,1,33,1,60,1,87,1,32,1
2017-11-01,21,3,19,45,8,8,0,23,19,1,31,1,60,1,90,1,26,1
2017-11-01,21,3,20,0,8,8,0,23,16,1,28,1,60,1,90,1,19,1
2017-11-01,21,3,20,15,8,8,0,23,13,1,21,1,58,1,90,1,15,1
2017-11-01,21,3,20,30,8,8,0,23,11,1,14,1,55,1,90,1,15,1
2017-11-01,21,3,20,45,8,8,0,23,19,1,20,1,51,1,71,1,15,1
2017-11-01,21,3,21,0,8,8,0,23,16,1,28,1,32,1,90,1,15,1
2017-11-01,21,3,21,15,8,8,0,23,13,1,21,1,39,1,71,1,15,1
2017-11-01,21,3,21,30,8,8,0,23,11,1,14,1,54,1,77,1,15,1
2017-11-01,21,3,21,45,8,8,0,23,19,1,9,1,49,1,84,1,15,1
2017-11-01,21,3,22,0,8,8,0,23,16,1,5,1,34,1,90,1,15,1
2017-11-01,21,3,22,15,8,8,0,23,13,1,5,1,27,1,90,1,15,1
2017-11-01,21,3,22,30,8,8,0,23,11,1,5,1,26,1,90,1,15,1
2017-11-01,21,3,22,45,8,8,0,23,10,1,5,1,28,1,56,1,15,1
2017-11-01,21,3,23,0,8,8,0,23,10,1,5,1,30,1,36,1,15,1
2017-11-01,21,3,23,15,8,8,0,23,10,1,5,1,23,1,26,1,15,1
2017-11-01,21,3,23,30,8,8,0,23,10,1,5,1,17,1,44,1,15,1
2017-11-01,21,3,23,45,8,8,0,23,10,1,5,1,15,1,50,1,15,1
2017-11-01,22,4,8,0,8,8,0,23,5,1,5,1,5,1,10,1,5,1
2017-11-01,22,4,8,15,8,8,0,23,8,1,7,1,6,1,41,1,8,1
2017-11-01,22,4,8,30,8,8,0,23,13,1,10,1,7,1,29,1,7,1
2017-11-01,22,4,8,45,8,8,0,23,9,1,7,1,8,1,21,1,8,1
2017-11-01,22,4,9,0,8,8,0,23,11,1,8,1,9,1,32,1,8,1
2017-11-01,22,4,9,15,8,8,0,23,8,1,7,1,11,1,51,1,8,1
2017-11-01,22,4,9,30,8,8,0,23,13,1,10,1,25,1,52,1,15,1
2017-11-01,22,4,9,45,8,8,0,23,20,1,8,1,33,1,54,1,29,1
2017-11-01,22,4,10,0,8,8,0,23,32,1,14,1,37,1,56,1,38,1
2017-11-01,22,4,10,15,8,8,0,23,36,1,20,1,42,1,51,1,43,1
2017-11-01,22,4,10,30,8,8,0,23,41,1,19,1,60,1,84,1,49,1
2017-11-01,22,4,10,45,8,8,0,23,44,1,17,1,80,1,75,1,47,1
2017-11-01,22,4,11,0,8,8,0,23,41,1,16,1,60,1,68,1,48,1
2017-11-01,22,4,11,15,8,8,0,23,32,1,20,1,41,1,73,1,59,1
2017-11-01,22,4,11,30,8,8,0,23,35,1,19,1,33,1,66,1,64,1
2017-11-01,22,4,11,45,8,8,0,23,32,1,17,1,41,1,60,1,70,1
2017-11-01,22,4,12,0,8,8,0,23,30,1,16,1,46,1,53,1,76,1
2017-11-01,22,4,12,15,8,8,0,23,32,1,14,1,44,1,53,1,85,1
2017-11-01,22,4,12,30,8,8,0,23,35,1,9,1,45,1,57,1,80,1
2017-11-01,22,4,12,45,8,8,0,23,32,1,11,1,41,1,62,1,75,1
2017-11-01,22,4,13,0,8,8,0,23,30,1,10,1,46,1,61,1,75,1
2017-11-01,22,4,13,15,8,8,0,23,32,1,14,1,50,1,47,1,75,1
2017-11-01,22,4,13,30,8,8,0,23,27,1,9,1,46,1,46,1,75,1
2017-11-01,22,4,13,45,8,8,0,23,31,1,7,1,45,1,58,1,75,1
2017-11-01,22,4,14,0,8,8,0,23,36,1,15,1,47,1,64,1,75,1
