year,month,day_of_month,day_of_week,hour_of_day,minute,dlr_open,dca_open,dlr_close,dca_close,ride-0,wait-0,open-0,ride-1,wait-1,open-1,ride-2,wait-2,open-2,ride-3,wait-3,open-3,ride-4,wait-4,open-4
2017, 11, 19, 1, 17, 15, 08, 08, 00, 23, 353405, 26, 1, 353293, 23, 1, 353347, 55, 1, 353435, 73, 1, 353437, 44, 1
2017, 11, 19, 1, 17, 30, 08, 08, 00, 23, 353405, 19, 1, 353293, 19, 1, 353347, 48, 1, 353435, 68, 1, 353437, 29, 1
2017, 11, 19, 1, 17, 45, 08, 08, 00, 23, 353405, 40, 1, 353293, 15, 1, 353347, 53, 1, 353435, 70, 1, 353437, 27, 1
2017, 11, 19, 1, 18, 0, 08, 08, 00, 23, 353405, 33, 1, 353293, 27, 1, 353347, 59, 1, 353435, 73, 1, 353437, 24, 1
2017, 11, 19, 1, 18, 15, 08, 08, 00, 23, 353405, 26, 1, 353293, 23, 1, 353347, 97, 1, 353435, 68, 1, 353437, 21, 1
2017, 11, 19, 1, 18, 30, 08, 08, 00, 23, 353405, 19, 1, 353293, 19, 1, 353347, 80, 1, 353435, 64, 1, 353437, 7, 1
2017, 11, 19, 1, 18, 45, 08, 08, 00, 23, 353405, 40, 1, 353293, 15, 1, 353347, 92, 1, 353435, 60, 1, 353437, 5, 1
2017, 11, 19, 1, 19, 0, 08, 08, 00, 23, 353405, 33, 1, 353293, 18, 1, 353347, 103, 1, 353435, 52, 1, 353437, 5, 1
2017, 11, 19, 1, 19, 15, 08, 08, 00, 23, 353405, 26, 1, 353293, 21, 1, 353347, 97, 1, 353435, 64, 1, 353437, 5, 1
2017, 11, 19, 1, 19, 30, 08, 08, 00, 23, 353405, 19, 1, 353293, 25, 1, 353347, 86, 1, 353435, 86, 1, 353437, 5, 1
2017, 11, 19, 1, 19, 45, 08, 08, 00, 23, 353405, 40, 1, 353293, 28, 1, 353347, 55, 1, 353435, 79, 1, 353437, 5, 1
2017, 11, 19, 1, 20, 0, 08, 08, 00, 23, 353405, 33, 1, 353293, 26, 1, 353347, 43, 1, 353435, 66, 1, 353437, 5, 1
2017, 11, 19, 1, 20, 15, 08, 08, 00, 23, 353405, 26, 1, 353293, 18, 1, 353347, 34, 1, 353435, 53, 1, 353437, 5, 1
2017, 11, 19, 1, 20, 30, 08, 08, 00, 23, 353405, 19, 1, 353293, 10, 1, 353347, 37, 1, 353435, 41, 1, 353437, 5, 1
2017, 11, 19, 1, 20, 45, 08, 08, 00, 23, 353405, 15, 1, 353293, 18, 1, 353347, 35, 1, 353435, 48, 1, 353437, 5, 1
2017, 11, 19, 1, 21, 0, 08, 08, 00, 23, 353405, 15, 1, 353293, 26, 1, 353347, 33, 1, 353435, 56, 1, 353437, 5, 1
2017, 11, 19, 1, 21, 15, 08, 08, 00, 23, 353405, 15, 1, 353293, 18, 1, 353347, 34, 1, 353435, 67, 1, 353437, 5, 1
2017, 11, 19, 1, 21, 30, 08, 08, 00, 23, 353405, 15, 1, 353293, 10, 1, 353347, 30, 1, 353435, 55, 1, 353437, 5, 1
2017, 11, 19, 1, 21, 45, 08, 08, 00, 23, 353405, 15, 1, 353293, 5, 1, 353347, 28, 1, 353435, 55, 1, 353437, 5, 1
2017, 11, 19, 1, 22, 0, 08, 08, 00, 23, 353405, 15, 1, 353293, 5, 1, 353347, 25, 1, 353435, 65, 1, 353437, 5, 1
2017, 11, 19, 1, 22, 15, 08, 08, 00, 23, 353405, 15, 1, 353293, 5, 1, 353347, 23, 1, 353435, 83, 1, 353437, 5, 1
2017, 11, 19, 1, 22, 30, 08, 08, 00, 23, 353405, 15, 1, 353293, 5, 1, 353347, 20, 1, 353435, 53, 1, 353437, 5, 1
2017, 11, 19, 1, 22, 45, 08, 08, 00, 23, 353405, 15, 1, 353293, 5, 1, 353347, 28, 1, 353435, 43, 1, 353437, 5, 1
2017, 11, 19, 1, 23, 0, 08, 08, 00, 23, 353405, 15, 1, 353293, 5, 1, 353347, 25, 1, 353435, 33, 1, 353437, 5, 1
2017, 11, 19, 1, 23, 15, 08, 08, 00, 23, 353405, 15, 1, 353293, 5, 1, 353347, 23, 1, 353435, 14, 1, 353437, 5, 1
2017, 11, 19, 1, 23, 30, 08, 08, 00, 23, 353405, 15, 1, 353293, 5, 1, 353347, 20, 1, 353435, 25, 1, 353437, 5, 1
2017, 11, 19, 1, 23, 45, 08, 08, 00, 23, 353405, 15, 1, 353293, 5, 1, 353347, 20, 1, 353435, 25, 1, 353437, 5, 1
2017, 11, 20, 2, 8, 0, 08, 08, 00, 23, 353405, 5, 1, 353293, 5, 1, 353347, 5, 1, 353435, 10, 1, 353437, 5, 1
2017, 11, 20, 2, 8, 15, 08, 08, 00, 23, 353405, 8, 1, 353293, 6, 1, 353347, 6, 1, 353435, 19, 1, 353437, 9, 1
2017, 11, 20, 2, 8, 30, 08, 08, 00, 23, 353405, 13, 1, 353293, 9, 1, 353347, 7, 1, 353435, 33, 1, 353437, 14, 1
2017, 11, 20, 2, 8, 45, 08, 08, 00, 23, 353405, 9, 1, 353293, 13, 1, 353347, 8, 1, 353435, 40, 1, 353437, 19, 1
2017, 11, 20, 2, 9, 0, 08, 08, 00, 23, 353405, 11, 1, 353293, 16, 1, 353347, 9, 1, 353435, 54, 1, 353437, 24, 1
2017, 11, 20, 2, 9, 15, 08, 08, 00, 23, 353405, 8, 1, 353293, 21, 1, 353347, 15, 1, 353435, 52, 1, 353437, 9, 1
2017, 11, 20, 2, 9, 30, 08, 08, 00, 23, 353405, 13, 1, 353293, 19, 1, 353347, 29, 1, 353435, 41, 1, 353437, 14, 1
2017, 11, 20, 2, 9, 45, 08, 08, 00, 23, 353405, 23, 1, 353293, 20, 1, 353347, 35, 1, 353435, 44, 1, 353437, 19, 1
2017, 11, 20, 2, 10, 0, 08, 08, 00, 23, 353405, 29, 1, 353293, 16, 1, 353347, 39, 1, 353435, 49, 1, 353437, 24, 1
2017, 11, 20, 2, 10, 15, 08, 08, 00, 23, 353405, 33, 1, 353293, 21, 1, 353347, 31, 1, 353435, 53, 1, 353437, 53, 1
2017, 11, 20, 2, 10, 30, 08, 08, 00, 23, 353405, 42, 1, 353293, 28, 1, 353347, 35, 1, 353435, 77, 1, 353437, 59, 1
2017, 11, 20, 2, 10, 45, 08, 08, 00, 23, 353405, 42, 1, 353293, 39, 1, 353347, 45, 1, 353435, 88, 1, 353437, 38, 1
2017, 11, 20, 2, 11, 0, 08, 08, 00, 23, 353405, 38, 1, 353293, 29, 1, 353347, 44, 1, 353435, 84, 1, 353437, 56, 1
2017, 11, 20, 2, 11, 15, 08, 08, 00, 23, 353405, 34, 1, 353293, 22, 1, 353347, 45, 1, 353435, 80, 1, 353437, 48, 1
2017, 11, 20, 2, 11, 30, 08, 08, 00, 23, 353405, 31, 1, 353293, 30, 1, 353347, 55, 1, 353435, 76, 1, 353437, 32, 1
2017, 11, 20, 2, 11, 45, 08, 08, 00, 23, 353405, 45, 1, 353293, 42, 1, 353347, 71, 1, 353435, 75, 1, 353437, 47, 1
2017, 11, 20, 2, 12, 0, 08, 08, 00, 23, 353405, 52, 1, 353293, 32, 1, 353347, 68, 1, 353435, 75, 1, 353437, 75, 1
2017, 11, 20, 2, 12, 15, 08, 08, 00, 23, 353405, 47, 1, 353293, 21, 1, 353347, 60, 1, 353435, 75, 1, 353437, 68, 1
2017, 11, 20, 2, 12, 30, 08, 08, 00, 23, 353405, 41, 1, 353293, 23, 1, 353347, 51, 1, 353435, 75, 1, 353437, 61, 1
2017, 11, 20, 2, 12, 45, 08, 08, 00, 23, 353405, 35, 1, 353293, 26, 1, 353347, 36, 1, 353435, 75, 1, 353437, 85, 1
2017, 11, 20, 2, 13, 0, 08, 08, 00, 23, 353405, 52, 1, 353293, 30, 1, 353347, 48, 1, 353435, 75, 1, 353437, 92, 1
2017, 11, 20, 2, 13, 15, 08, 08, 00, 23, 353405, 47, 1, 353293, 33, 1, 353347, 62, 1, 353435, 75, 1, 353437, 84, 1
2017, 11, 20, 2, 13, 30, 08, 08, 00, 23, 353405, 41, 1, 353293, 34, 1, 353347, 68, 1, 353435, 75, 1, 353437, 89, 1
2017, 11, 20, 2, 13, 45, 08, 08, 00, 23, 353405, 35, 1, 353293, 32, 1, 353347, 73, 1, 353435, 75, 1, 353437, 86, 1
2017, 11, 20, 2, 14, 0, 08, 08, 00, 23, 353405, 47, 1, 353293, 33, 1, 353347, 80, 1, 353435, 75, 1, 353437, 92, 1
2017, 11, 20, 2, 14, 15, 08, 08, 00, 23, 353405, 59, 1, 353293, 41, 1, 353347, 87, 1, 353435, 75, 1, 353437, 84, 1
2017, 11, 20, 2, 14, 30, 08, 08, 00, 23, 353405, 56, 1, 353293, 41, 1, 353347, 105, 1, 353435, 75, 1, 353437, 72, 1
2017, 11, 20, 2, 14, 45, 08, 08, 00, 23, 353405, 52, 1, 353293, 38, 1, 353347, 93, 1, 353435, 42, 1, 353437, 48, 1
2017, 11, 20, 2, 15, 0, 08, 08, 00, 23, 353405, 47, 1, 353293, 35, 1, 353347, 81, 1, 353435, 79, 1, 353437, 64, 1
2017, 11, 20, 2, 15, 15, 08, 08, 00, 23, 353405, 52, 1, 353293, 41, 1, 353347, 80, 1, 353435, 120, 1, 353437, 74, 1
2017, 11, 20, 2, 15, 30, 08, 08, 00, 23, 353405, 56, 1, 353293, 31, 1, 353347, 80, 1, 353435, 128, 1, 353437, 83, 1
2017, 11, 20, 2, 15, 45, 08, 08, 00, 23, 353405, 52, 1, 353293, 37, 1, 353347, 80, 1, 353435, 105, 1, 353437, 74, 1
2017, 11, 20, 2, 16, 0, 08, 08, 00, 23, 353405, 47, 1, 353293, 43, 1, 353347, 69, 1, 353435, 105, 1, 353437, 64, 1
2017, 11, 20, 2, 16, 15, 08, 08, 00, 23, 353405, 46, 1, 353293, 38, 1, 353347, 78, 1, 353435, 105, 1, 353437, 74, 1
2017, 11, 20, 2, 16, 30, 08, 08, 00, 23, 353405, 49, 1, 353293, 40, 1, 353347, 93, 1, 353435, 105, 1, 353437, 83, 1
2017, 11, 20, 2, 16, 45, 08, 08, 00, 23, 353405, 52, 1, 353293, 38, 1, 353347, 105, 1, 353435, 105, 1, 353437, 69, 1
2017, 11, 20, 2, 17, 0, 08, 08, 00, 23, 353405, 55, 1, 353293, 35, 1, 353347, 104, 1, 353435, 105, 1, 353437, 62, 1
2017, 11, 20, 2, 17, 15, 08, 08, 00, 23, 353405, 52, 1, 353293, 38, 1, 353347, 94, 1, 353435, 105, 1, 353437, 54, 1
2017, 11, 20, 2, 17, 30, 08, 08, 00, 23, 353405, 49, 1, 353293, 29, 1, 353347, 84, 1, 353435, 105, 1, 353437, 46, 1
2017, 11, 20, 2, 17, 45, 08, 08, 00, 23, 353405, 46, 1, 353293, 26, 1, 353347, 73, 1, 353435, 105, 1, 353437, 38, 1
2017, 11, 20, 2, 18, 0, 08, 08, 00, 23, 353405, 45, 1, 353293, 23, 1, 353347, 66, 1, 353435, 105, 1, 353437, 37, 1
2017, 11, 20, 2, 18, 15, 08, 08, 00, 23, 353405, 40, 1, 353293, 21, 1, 353347, 72, 1, 353435, 105, 1, 353437, 41, 1
2017, 11, 20, 2, 18, 30, 08, 08, 00, 23, 353405, 40, 1, 353293, 26, 1, 353347, 78, 1, 353435, 105, 1, 353437, 45, 1
2017, 11, 20, 2, 18, 45, 08, 08, 00, 23, 353405, 16, 1, 353293, 33, 1, 353347, 66, 1, 353435, 105, 1, 353437, 28, 1
2017, 11, 20, 2, 19, 0, 08, 08, 00, 23, 353405, 29, 1, 353293, 40, 1, 353347, 72, 1, 353435, 105, 1, 353437, 11, 1
2017, 11, 20, 2, 19, 15, 08, 08, 00, 23, 353405, 23, 1, 353293, 27, 1, 353347, 67, 1, 353435, 118, 1, 353437, 22, 1
2017, 11, 20, 2, 19, 30, 08, 08, 00, 23, 353405, 17, 1, 353293, 33, 1, 353347, 63, 1, 353435, 125, 1, 353437, 28, 1
2017, 11, 20, 2, 19, 45, 08, 08, 00, 23, 353405, 16, 1, 353293, 29, 1, 353347, 66, 1, 353435, 131, 1, 353437, 21, 1
2017, 11, 20, 2, 20, 0, 08, 08, 00, 23, 353405, 29, 1, 353293, 26, 1, 353347, 56, 1, 353435, 132, 1, 353437, 24, 1
2017, 11, 20, 2, 20, 15, 08, 08, 00, 23, 353405, 23, 1, 353293, 27, 1, 353347, 60, 1, 353435, 122, 1, 353437, 22, 1
2017, 11, 20, 2, 20, 30, 08, 08, 00, 23, 353405, 17, 1, 353293, 18, 1, 353347, 73, 1, 353435, 111, 1, 353437, 28, 1
2017, 11, 20, 2, 20, 45, 08, 08, 00, 23, 353405, 16, 1, 353293, 13, 1, 353347, 57, 1, 353435, 101, 1, 353437, 21, 1
2017, 11, 20, 2, 21, 0, 08, 08, 00, 23, 353405, 29, 1, 353293, 9, 1, 353347, 37, 1, 353435, 67, 1, 353437, 15, 1
2017, 11, 20, 2, 21, 15, 08, 08, 00, 23, 353405, 23, 1, 353293, 13, 1, 353347, 31, 1, 353435, 53, 1, 353437, 15, 1
2017, 11, 20, 2, 21, 30, 08, 08, 00, 23, 353405, 17, 1, 353293, 18, 1, 353347, 27, 1, 353435, 58, 1, 353437, 15, 1
2017, 11, 20, 2, 21, 45, 08, 08, 00, 23, 353405, 16, 1, 353293, 13, 1, 353347, 30, 1, 353435, 70, 1, 353437, 15, 1
2017, 11, 20, 2, 22, 0, 08, 08, 00, 23, 353405, 10, 1, 353293, 9, 1, 353347, 29, 1, 353435, 73, 1, 353437, 15, 1
2017, 11, 20, 2, 22, 15, 08, 08, 00, 23, 353405, 10, 1, 353293, 5, 1, 353347, 31, 1, 353435, 71, 1, 353437, 15, 1
2017, 11, 20, 2, 22, 30, 08, 08, 00, 23, 353405, 10, 1, 353293, 5, 1, 353347, 27, 1, 353435, 68, 1, 353437, 15, 1
2017, 11, 20, 2, 22, 45, 08, 08, 00, 23, 353405, 10, 1, 353293, 5, 1, 353347, 28, 1, 353435, 66, 1, 353437, 15, 1
2017, 11, 20, 2, 23, 0, 08, 08, 00, 23, 353405, 10, 1, 353293, 5, 1, 353347, 32, 1, 353435, 55, 1, 353437, 15, 1
2017, 11, 20, 2, 23, 15, 08, 08, 00, 23, 353405, 10, 1, 353293, 5, 1, 353347, 28, 1, 353435, 43, 1, 353437, 15, 1
2017, 11, 20, 2, 23, 30, 08, 08, 00, 23, 353405, 10, 1, 353293, 5, 1, 353347, 13, 1, 353435, 40, 1, 353437, 15, 1
2017, 11, 20, 2, 23, 45, 08, 08, 00, 23, 353405, 10, 1, 353293, 5, 1, 353347, 5, 1, 353435, 40, 1, 353437, 15, 1
2017, 11, 21, 3, 8, 0, 08, 08, 00, 23, 353405, 5, 1, 353293, 15, 1, 353347, 5, 1, 353435, 60, 1, 353437, 5, 1
2017, 11, 21, 3, 8, 15, 08, 08, 00, 23, 353405, 6, 1, 353293, 15, 1, 353347, 9, 1, 353435, 60, 1, 353437, 15, 1
2017, 11, 21, 3, 8, 30, 08, 08, 00, 23, 353405, 8, 1, 353293, 15, 1, 353347, 15, 1, 353435, 35, 1, 353437, 28, 1
2017, 11, 21, 3, 8, 45, 08, 08, 00, 23, 353405, 10, 1, 353293, 12, 1, 353347, 21, 1, 353435, 35, 1, 353437, 41, 1
2017, 11, 21, 3, 9, 0, 08, 08, 00, 23, 353405, 13, 1, 353293, 7, 1, 353347, 25, 1, 353435, 41, 1, 353437, 54, 1
2017, 11, 21, 3, 9, 15, 08, 08, 00, 23, 353405, 17, 1, 353293, 6, 1, 353347, 30, 1, 353435, 61, 1, 353437, 15, 1
2017, 11, 21, 3, 9, 30, 08, 08, 00, 23, 353405, 21, 1, 353293, 8, 1, 353347, 34, 1, 353435, 65, 1, 353437, 28, 1
2017, 11, 21, 3, 9, 45, 08, 08, 00, 23, 353405, 27, 1, 353293, 10, 1, 353347, 43, 1, 353435, 69, 1, 353437, 41, 1
2017, 11, 21, 3, 10, 0, 08, 08, 00, 23, 353405, 36, 1, 353293, 12, 1, 353347, 36, 1, 353435, 73, 1, 353437, 54, 1
2017, 11, 21, 3, 10, 15, 08, 08, 00, 23, 353405, 39, 1, 353293, 15, 1, 353347, 32, 1, 353435, 61, 1, 353437, 50, 1
2017, 11, 21, 3, 10, 30, 08, 08, 00, 23, 353405, 39, 1, 353293, 18, 1, 353347, 43, 1, 353435, 65, 1, 353437, 61, 1
2017, 11, 21, 3, 10, 45, 08, 08, 00, 23, 353405, 37, 1, 353293, 33, 1, 353347, 61, 1, 353435, 69, 1, 353437, 82, 1
2017, 11, 21, 3, 11, 0, 08, 08, 00, 23, 353405, 34, 1, 353293, 38, 1, 353347, 76, 1, 353435, 73, 1, 353437, 84, 1
2017, 11, 21, 3, 11, 15, 08, 08, 00, 23, 353405, 32, 1, 353293, 33, 1, 353347, 76, 1, 353435, 78, 1, 353437, 74, 1
2017, 11, 21, 3, 11, 30, 08, 08, 00, 23, 353405, 34, 1, 353293, 28, 1, 353347, 70, 1, 353435, 84, 1, 353437, 63, 1
2017, 11, 21, 3, 11, 45, 08, 08, 00, 23, 353405, 45, 1, 353293, 18, 1, 353347, 65, 1, 353435, 91, 1, 353437, 72, 1
2017, 11, 21, 3, 12, 0, 08, 08, 00, 23, 353405, 52, 1, 353293, 31, 1, 353347, 47, 1, 353435, 97, 1, 353437, 65, 1
2017, 11, 21, 3, 12, 15, 08, 08, 00, 23, 353405, 45, 1, 353293, 42, 1, 353347, 54, 1, 353435, 114, 1, 353437, 68, 1
2017, 11, 21, 3, 12, 30, 08, 08, 00, 23, 353405, 36, 1, 353293, 30, 1, 353347, 63, 1, 353435, 137, 1, 353437, 71, 1
2017, 11, 21, 3, 12, 45, 08, 08, 00, 23, 353405, 35, 1, 353293, 22, 1, 353347, 64, 1, 353435, 126, 1, 353437, 72, 1
2017, 11, 21, 3, 13, 0, 08, 08, 00, 23, 353405, 31, 1, 353293, 30, 1, 353347, 66, 1, 353435, 111, 1, 353437, 111, 1
2017, 11, 21, 3, 13, 15, 08, 08, 00, 23, 353405, 28, 1, 353293, 38, 1, 353347, 69, 1, 353435, 81, 1, 353437, 91, 1
2017, 11, 21, 3, 13, 30, 08, 08, 00, 23, 353405, 36, 1, 353293, 31, 1, 353347, 63, 1, 353435, 72, 1, 353437, 98, 1
2017, 11, 21, 3, 13, 45, 08, 08, 00, 23, 353405, 23, 1, 353293, 22, 1, 353347, 75, 1, 353435, 75, 1, 353437, 105, 1
2017, 11, 21, 3, 14, 0, 08, 08, 00, 23, 353405, 39, 1, 353293, 30, 1, 353347, 68, 1, 353435, 77, 1, 353437, 109, 1
2017, 11, 21, 3, 14, 15, 08, 08, 00, 23, 353405, 44, 1, 353293, 38, 1, 353347, 56, 1, 353435, 80, 1, 353437, 104, 1
2017, 11, 21, 3, 14, 30, 08, 08, 00, 23, 353405, 30, 1, 353293, 44, 1, 353347, 59, 1, 353435, 71, 1, 353437, 98, 1
2017, 11, 21, 3, 14, 45, 08, 08, 00, 23, 353405, 38, 1, 353293, 40, 1, 353347, 55, 1, 353435, 60, 1, 353437, 93, 1
2017, 11, 21, 3, 15, 0, 08, 08, 00, 23, 353405, 33, 1, 353293, 36, 1, 353347, 51, 1, 353435, 49, 1, 353437, 80, 1
2017, 11, 21, 3, 15, 15, 08, 08, 00, 23, 353405, 44, 1, 353293, 32, 1, 353347, 56, 1, 353435, 55, 1, 353437, 74, 1
2017, 11, 21, 3, 15, 30, 08, 08, 00, 23, 353405, 30, 1, 353293, 27, 1, 353347, 51, 1, 353435, 69, 1, 353437, 73, 1
2017, 11, 21, 3, 15, 45, 08, 08, 00, 23, 353405, 22, 1, 353293, 21, 1, 353347, 59, 1, 353435, 70, 1, 353437, 72, 1
2017, 11, 21, 3, 16, 0, 08, 08, 00, 23, 353405, 31, 1, 353293, 26, 1, 353347, 65, 1, 353435, 70, 1, 353437, 71, 1
2017, 11, 21, 3, 16, 15, 08, 08, 00, 23, 353405, 39, 1, 353293, 34, 1, 353347, 71, 1, 353435, 90, 1, 353437, 68, 1
2017, 11, 21, 3, 16, 30, 08, 08, 00, 23, 353405, 37, 1, 353293, 42, 1, 353347, 85, 1, 353435, 77, 1, 353437, 70, 1
2017, 11, 21, 3, 16, 45, 08, 08, 00, 23, 353405, 38, 1, 353293, 47, 1, 353347, 85, 1, 353435, 99, 1, 353437, 60, 1
2017, 11, 21, 3, 17, 0, 08, 08, 00, 23, 353405, 33, 1, 353293, 42, 1, 353347, 75, 1, 353435, 120, 1, 353437, 63, 1
2017, 11, 21, 3, 17, 15, 08, 08, 00, 23, 353405, 28, 1, 353293, 37, 1, 353347, 66, 1, 353435, 101, 1, 353437, 54, 1
2017, 11, 21, 3, 17, 30, 08, 08, 00, 23, 353405, 37, 1, 353293, 31, 1, 353347, 70, 1, 353435, 81, 1, 353437, 46, 1
2017, 11, 21, 3, 17, 45, 08, 08, 00, 23, 353405, 38, 1, 353293, 28, 1, 353347, 74, 1, 353435, 73, 1, 353437, 60, 1
2017, 11, 21, 3, 18, 0, 08, 08, 00, 23, 353405, 33, 1, 353293, 26, 1, 353347, 84, 1, 353435, 75, 1, 353437, 30, 1
2017, 11, 21, 3, 18, 15, 08, 08, 00, 23, 353405, 28, 1, 353293, 26, 1, 353347, 71, 1, 353435, 84, 1, 353437, 32, 1
2017, 11, 21, 3, 18, 30, 08, 08, 00, 23, 353405, 37, 1, 353293, 28, 1, 353347, 60, 1, 353435, 75, 1, 353437, 35, 1
2017, 11, 21, 3, 18, 45, 08, 08, 00, 23, 353405, 19, 1, 353293, 31, 1, 353347, 60, 1, 353435, 65, 1, 353437, 39, 1
2017, 11, 21, 3, 19, 0, 08, 08, 00, 23, 353405, 16, 1, 353293, 33, 1, 353347, 60, 1, 353435, 65, 1, 353437, 45, 1
2017, 11, 21, 3, 19, 15, 08, 08, 00, 23, 353405, 13, 1, 353293, 35, 1, 353347, 60, 1, 353435, 76, 1, 353437, 39, 1
2017, 11, 21, 3, 19, 30, 08, 08, 00, 23, 353405, 11, 1, 353293, 33, 1, 353347, 60, 1, 353435, 87, 1, 353437, 32, 1
2017, 11, 21, 3, 19, 45, 08, 08, 00, 23, 353405, 19, 1, 353293, 31, 1, 353347, 60, 1, 353435, 90, 1, 353437, 26, 1
2017, 11, 21, 3, 20, 0, 08, 08, 00, 23, 353405, 16, 1, 353293, 28, 1, 353347, 60, 1, 353435, 90, 1, 353437, 19, 1
2017, 11, 21, 3, 20, 15, 08, 08, 00, 23, 353405, 13, 1, 353293, 21, 1, 353347, 58, 1, 353435, 90, 1, 353437, 15, 1
2017, 11, 21, 3, 20, 30, 08, 08, 00, 23, 353405, 11, 1, 353293, 14, 1, 353347, 55, 1, 353435, 90, 1, 353437, 15, 1
2017, 11, 21, 3, 20, 45, 08, 08, 00, 23, 353405, 19, 1, 353293, 20, 1, 353347, 51, 1, 353435, 71, 1, 353437, 15, 1
2017, 11, 21, 3, 21, 0, 08, 08, 00, 23, 353405, 16, 1, 353293, 28, 1, 353347, 32, 1, 353435, 90, 1, 353437, 15, 1
2017, 11, 21, 3, 21, 15, 08, 08, 00, 23, 353405, 13, 1, 353293, 21, 1, 353347, 39, 1, 353435, 71, 1, 353437, 15, 1
2017, 11, 21, 3, 21, 30, 08, 08, 00, 23, 353405, 11, 1, 353293, 14, 1, 353347, 54, 1, 353435, 77, 1, 353437, 15, 1
2017, 11, 21, 3, 21, 45, 08, 08, 00, 23, 353405, 19, 1, 353293, 9, 1, 353347, 49, 1, 353435, 84, 1, 353437, 15, 1
2017, 11, 21, 3, 22, 0, 08, 08, 00, 23, 353405, 16, 1, 353293, 5, 1, 353347, 34, 1, 353435, 90, 1, 353437, 15, 1
2017, 11, 21, 3, 22, 15, 08, 08, 00, 23, 353405, 13, 1, 353293, 5, 1, 353347, 27, 1, 353435, 90, 1, 353437, 15, 1
2017, 11, 21, 3, 22, 30, 08, 08, 00, 23, 353405, 11, 1, 353293, 5, 1, 353347, 26, 1, 353435, 90, 1, 353437, 15, 1
2017, 11, 21, 3, 22, 45, 08, 08, 00, 23, 353405, 10, 1, 353293, 5, 1, 353347, 28, 1, 353435, 56, 1, 353437, 15, 1
2017, 11, 21, 3, 23, 0, 08, 08, 00, 23, 353405, 10, 1, 353293, 5, 1, 353347, 30, 1, 353435, 36, 1, 353437, 15, 1
2017, 11, 21, 3, 23, 15, 08, 08, 00, 23, 353405, 10, 1, 353293, 5, 1, 353347, 23, 1, 353435, 26, 1, 353437, 15, 1
2017, 11, 21, 3, 23, 30, 08, 08, 00, 23, 353405, 10, 1, 353293, 5, 1, 353347, 17, 1, 353435, 44, 1, 353437, 15, 1
2017, 11, 21, 3, 23, 45, 08, 08, 00, 23, 353405, 10, 1, 353293, 5, 1, 353347, 15, 1, 353435, 50, 1, 353437, 15, 1
2017, 11, 22, 4, 8, 0, 08, 08, 00, 23, 353405, 5, 1, 353293, 5, 1, 353347, 5, 1, 353435, 10, 1, 353437, 5, 1
2017, 11, 22, 4, 8, 15, 08, 08, 00, 23, 353405, 8, 1, 353293, 7, 1, 353347, 6, 1, 353435, 41, 1, 353437, 8, 1
2017, 11, 22, 4, 8, 30, 08, 08, 00, 23, 353405, 13, 1, 353293, 10, 1, 353347, 7, 1, 353435, 29, 1, 353437, 7, 1
2017, 11, 22, 4, 8, 45, 08, 08, 00, 23, 353405, 9, 1, 353293, 7, 1, 353347, 8, 1, 353435, 21, 1, 353437, 8, 1
2017, 11, 22, 4, 9, 0, 08, 08, 00, 23, 353405, 11, 1, 353293, 8, 1, 353347, 9, 1, 353435, 32, 1, 353437, 8, 1
2017, 11, 22, 4, 9, 15, 08, 08, 00, 23, 353405, 8, 1, 353293, 7, 1, 353347, 11, 1, 353435, 51, 1, 353437, 8, 1
2017, 11, 22, 4, 9, 30, 08, 08, 00, 23, 353405, 13, 1, 353293, 10, 1, 353347, 25, 1, 353435, 52, 1, 353437, 15, 1
2017, 11, 22, 4, 9, 45, 08, 08, 00, 23, 353405, 20, 1, 353293, 8, 1, 353347, 33, 1, 353435, 54, 1, 353437, 29, 1
2017, 11, 22, 4, 10, 0, 08, 08, 00, 23, 353405, 32, 1, 353293, 14, 1, 353347, 37, 1, 353435, 56, 1, 353437, 38, 1
2017, 11, 22, 4, 10, 15, 08, 08, 00, 23, 353405, 36, 1, 353293, 20, 1, 353347, 42, 1, 353435, 51, 1, 353437, 43, 1
2017, 11, 22, 4, 10, 30, 08, 08, 00, 23, 353405, 41, 1, 353293, 19, 1, 353347, 60, 1, 353435, 84, 1, 353437, 49, 1
2017, 11, 22, 4, 10, 45, 08, 08, 00, 23, 353405, 44, 1, 353293, 17, 1, 353347, 80, 1, 353435, 75, 1, 353437, 47, 1
2017, 11, 22, 4, 11, 0, 08, 08, 00, 23, 353405, 41, 1, 353293, 16, 1, 353347, 60, 1, 353435, 68, 1, 353437, 48, 1
2017, 11, 22, 4, 11, 15, 08, 08, 00, 23, 353405, 32, 1, 353293, 20, 1, 353347, 41, 1, 353435, 73, 1, 353437, 59, 1
2017, 11, 22, 4, 11, 30, 08, 08, 00, 23, 353405, 35, 1, 353293, 19, 1, 353347, 33, 1, 353435, 66, 1, 353437, 64, 1
2017, 11, 22, 4, 11, 45, 08, 08, 00, 23, 353405, 32, 1, 353293, 17, 1, 353347, 41, 1, 353435, 60, 1, 353437, 70, 1
2017, 11, 22, 4, 12, 0, 08, 08, 00, 23, 353405, 30, 1, 353293, 16, 1, 353347, 46, 1, 353435, 53, 1, 353437, 76, 1
2017, 11, 22, 4, 12, 15, 08, 08, 00, 23, 353405, 32, 1, 353293, 14, 1, 353347, 44, 1, 353435, 53, 1, 353437, 85, 1
